# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Sun Dec 31 03:59:10 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User ID:         asafka7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User preference: fifth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  where (pl_controv_flag = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_orbperstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_orbsmaxstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_radjstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_bmassjstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_densstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_spectype not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_radstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_massstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_agestr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and sy_diststr not null),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  order by st_spectype asc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_controv_flag: Controversial Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radj:        Planet Radius [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjlim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_dens:        Planet Density [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denslim:     Planet Density Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccen:    Eccentricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_spectype:    Spectral Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_radlim:      Stellar Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masslim:     Stellar Mass Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_age:         Stellar Age [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_agelim:      Stellar Age Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_dist:        Distance [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_disterr1:    Distance [pc] Upper Unc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_disterr2:    Distance [pc] Lower Unc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_name,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2
Kepler-235 d,0,20.06054800,0.00009900,-0.00009900,0,0.122000,,,0,0.183,0.009,-0.009,0,0.01530,,,0,M-R relationship,3.100000,,,0,0.000000,,,0,M0 V,0.55,0.02,-0.02,0,0.58,0.02,-0.02,0,6.000,0.600,-0.300,0,428.0180000,6.6950000,-6.4950000
Kepler-235 e,0,46.18366900,0.00042500,-0.00042500,0,0.213000,,,0,0.198,0.026,-0.026,0,0.01750,,,0,M-R relationship,2.790000,,,0,0.000000,,,0,M0 V,0.55,0.02,-0.02,0,0.58,0.02,-0.02,0,6.000,0.600,-0.300,0,428.0180000,6.6950000,-6.4950000
Kepler-252 b,0,6.66839100,0.00003100,-0.00003100,0,0.058000,,,0,0.110,0.011,-0.011,0,0.00642,,,0,M-R relationship,6.020000,,,0,0.000000,,,0,M0 V,0.55,0.03,-0.03,0,0.61,0.01,-0.01,0,13.900,3.600,-3.600,0,379.4240000,3.5120000,-3.4500000
Kepler-252 c,0,10.84846300,0.00001500,-0.00001500,0,0.080000,,,0,0.192,0.012,-0.012,0,0.01660,,,0,M-R relationship,2.910000,,,0,0.000000,,,0,M0 V,0.55,0.03,-0.03,0,0.61,0.01,-0.01,0,13.900,3.600,-3.600,0,379.4240000,3.5120000,-3.4500000
Kepler-26 b,0,12.28000000,0.00030000,-0.00030000,0,0.085510,0.003930,-0.003930,0,0.248,0.010,-0.010,0,0.01611,0.00205,-0.00192,0,Mass,1.260000,0.210000,-0.190000,0,0.000000,,,0,M0 V,0.51,0.02,-0.02,0,0.54,0.03,-0.03,0,2.950,4.080,-1.410,0,335.3070000,3.0565000,-3.0565000
Kepler-26 c,0,17.25590000,0.00060000,-0.00060000,0,0.107250,0.004930,-0.004930,0,0.243,0.011,-0.011,0,0.01951,0.00205,-0.00205,0,Mass,1.610000,0.270000,-0.220000,0,0.000000,,,0,M0 V,0.51,0.02,-0.02,0,0.54,0.03,-0.03,0,2.950,4.080,-1.410,0,335.3070000,3.0565000,-3.0565000
Kepler-26 d,0,3.54391900,0.00001500,-0.00001500,0,0.039000,,,0,0.095,0.005,-0.005,0,0.00390,,,0,M-R relationship,5.560000,,,0,0.000000,,,0,M0 V,0.57,0.03,-0.03,0,0.62,0.02,-0.03,0,2.950,4.080,-1.410,0,335.3070000,3.0565000,-3.0565000
Kepler-26 e,0,46.82791500,0.00017300,-0.00017300,0,0.220000,,,0,0.215,0.013,-0.013,0,0.02010,,,0,M-R relationship,2.510000,,,0,0.000000,,,0,M0 V,0.57,0.03,-0.03,0,0.62,0.02,-0.03,0,2.950,4.080,-1.410,0,335.3070000,3.0565000,-3.0565000
Kepler-303 b,0,1.93705500,0.00000400,-0.00000400,0,0.024000,,,0,0.079,0.004,-0.004,0,0.00201,,,0,M-R relationship,4.990000,,,0,0.000000,,,0,M0 V,0.48,0.03,-0.03,0,0.57,0.02,-0.02,0,3.310,5.080,-1.790,0,209.7380000,0.9345000,-0.9345000
Kepler-303 c,0,7.06114900,0.00001900,-0.00001900,0,0.057000,,,0,0.102,0.008,-0.008,0,0.00489,,,0,M-R relationship,5.750000,,,0,0.000000,,,0,M0 V,0.48,0.03,-0.03,0,0.57,0.02,-0.02,0,3.310,5.080,-1.790,0,209.7380000,0.9345000,-0.9345000
Kepler-309 b,0,5.92365300,0.00002800,-0.00002800,0,0.059000,,,0,0.139,0.012,-0.012,0,0.00961,,,0,M-R relationship,4.410000,,,0,0.000000,,,0,M0 V,0.72,0.04,-0.04,0,0.67,0.02,-0.02,0,3.020,1.980,-1.330,0,544.5680000,5.8740000,-5.8740000
Kepler-309 c,0,105.35638300,0.00085700,-0.00085700,0,0.401000,,,0,0.224,0.016,-0.016,0,0.02150,,,0,M-R relationship,2.380000,,,0,0.000000,,,0,M0 V,0.72,0.04,-0.04,0,0.67,0.02,-0.02,0,3.020,1.980,-1.330,0,544.5680000,5.8740000,-5.8740000
Kepler-52 d,0,36.44517100,0.00025300,-0.00025300,0,0.182000,,,0,0.174,0.019,-0.019,0,0.01400,,,0,M-R relationship,3.310000,,,0,0.000000,,,0,M0 V,0.56,0.02,-0.02,0,0.58,0.01,-0.01,0,3.550,4.600,-1.950,0,321.5420000,2.4200000,-2.3830000
Kepler-81 b,0,5.95500000,,,0,0.052200,0.002210,-0.002210,0,0.216,0.034,-0.034,0,0.05400,0.02000,-0.01700,0,Mass,6.670000,,,0,0.000000,,,0,M0 V,0.59,0.03,-0.03,0,0.64,0.38,-0.23,0,3.630,5.430,-2.020,0,348.2910000,3.1665000,-3.1665000
Kepler-81 c,0,12.04000000,,,0,0.083470,0.003530,-0.003530,0,0.211,0.033,-0.033,0,0.01400,0.00800,-0.00600,0,Mass,1.770000,,,0,0.000000,,,0,M0 V,0.59,0.03,-0.03,0,0.64,0.38,-0.23,0,3.630,5.430,-2.020,0,348.2910000,3.1665000,-3.1665000
Kepler-81 d,0,20.83784600,0.00018100,-0.00018100,0,0.128000,,,0,0.108,0.024,-0.024,0,0.00606,,,0,M-R relationship,5.960000,,,0,0.000000,,,0,M0 V,0.59,0.03,-0.03,0,0.65,0.03,-0.03,0,3.630,5.430,-2.020,0,348.2910000,3.1665000,-3.1665000
Kepler-83 b,0,9.77000000,,,0,0.072950,0.002840,-0.002840,0,0.252,0.037,-0.037,0,0.13200,0.07800,-0.06600,0,Mass,10.200000,,,0,0.000000,,,0,M0 V,0.61,0.03,-0.03,0,0.66,0.41,-0.25,0,3.090,4.580,-1.500,0,400.4090000,5.1530000,-5.1530000
Kepler-83 c,0,20.09000000,,,0,0.117960,0.004590,-0.004590,0,0.211,0.031,-0.031,0,0.03600,0.01700,-0.01400,0,Mass,4.770000,,,0,0.000000,,,0,M0 V,0.61,0.03,-0.03,0,0.66,0.41,-0.25,0,3.090,4.580,-1.500,0,400.4090000,5.1530000,-5.1530000
Kepler-83 d,0,5.16979600,0.00001600,-0.00001600,0,0.051000,,,0,0.173,0.012,-0.012,0,0.07700,0.06200,-0.05100,0,Mass,18.500000,,,0,0.000000,,,0,M0 V,0.59,0.03,-0.03,0,0.58,0.03,-0.03,0,3.090,4.580,-1.500,0,400.4090000,5.1530000,-5.1530000
Kepler-94 b,0,2.50806000,,,0,0.031060,0.001290,-0.001290,0,0.313,0.013,-0.013,0,0.03400,0.00400,-0.00400,0,Mass,1.450000,0.260000,-0.260000,0,0.000000,,,0,M0 V,0.76,0.03,-0.03,0,0.81,0.06,-0.06,0,1.410,,,0,191.9040000,0.8210000,-0.8140000
TOI-198 b,0,10.21520000,0.00006000,-0.00006000,0,0.100000,0.006000,-0.006000,0,0.128,0.007,-0.007,0,0.00839,,,0,M-R relationship,4.910000,,,0,,,,,M0 V,0.44,0.02,-0.02,0,0.47,0.02,-0.02,0,5.300,1.000,-1.000,0,23.7262000,0.0265500,-0.0265500
TOI-3757 b,0,3.43875300,0.00000400,-0.00000400,0,0.038450,0.000430,-0.000430,0,1.071,0.036,-0.045,0,0.26838,0.02769,-0.02737,0,Mass,0.270000,0.050000,-0.040000,0,0.140000,0.060000,-0.060000,0,M0 V,0.62,0.01,-0.01,0,0.64,0.02,-0.02,0,7.100,4.500,-4.500,0,181.1390000,1.1940000,-1.1790000
K2-21 b,0,9.32503800,0.00037900,-0.00040300,0,0.076000,0.002000,-0.003000,0,0.164,0.009,-0.009,0,0.01270,,,0,M-R relationship,2.700000,3.700000,-1.600000,0,0.100000,0.148654,-0.084698,0,M0.0,0.65,0.03,-0.03,0,0.68,0.07,-0.07,0,1.000,,,-1,83.6448000,0.2665000,-0.2649000
K2-21 c,0,15.50192000,0.00091800,-0.00092800,0,0.107000,0.003000,-0.004000,0,0.222,0.015,-0.017,0,0.02130,,,0,M-R relationship,5.400000,5.400000,-3.500000,0,0.210000,0.206770,-0.173719,0,M0.0,0.65,0.03,-0.03,0,0.68,0.07,-0.07,0,1.000,,,-1,83.6448000,0.2665000,-0.2649000
TOI-1759 b,0,18.85019000,0.00013000,-0.00013000,0,0.117700,0.003800,-0.003800,0,0.280,0.009,-0.009,0,0.03398,0.00472,-0.00472,0,Mass,1.910000,0.320000,-0.320000,0,0.000000,,,0,M0.0 V,0.60,0.02,-0.02,0,0.61,0.02,-0.02,0,5.000,3.000,-4.000,0,40.0654000,0.0423000,-0.0423000
GJ 9689 b,0,18.27000000,0.01000000,-0.01000000,0,0.113900,0.003900,-0.003900,0,0.274,,,0,0.03036,0.00444,-0.00444,0,Msini,1.830000,,,0,0.290000,0.110000,-0.130000,0,M0.5,0.57,0.06,-0.06,0,0.59,0.06,-0.06,0,8.900,3.900,-3.900,0,30.6203000,0.0418500,-0.0418500
TOI-1235 b,0,3.44471400,0.00009000,-0.00009000,0,0.038450,0.000370,-0.000400,0,0.151,0.007,-0.007,0,0.02105,0.00211,-0.00217,0,Mass,7.250000,1.300000,-1.100000,0,0.049000,0.072000,-0.035000,0,M0.5 V,0.62,0.02,-0.02,0,0.63,0.02,-0.02,0,5.300,4.700,-4.700,0,39.6345000,0.0478000,-0.0478000
GJ 514 b,0,140.43000000,0.41000000,-0.41000000,0,0.422000,0.014000,-0.015000,0,0.190,,,0,0.01636,0.00283,-0.00283,0,Msini,2.960000,,,0,0.450000,0.150000,-0.140000,0,M0.5-1.0 V,0.50,0.05,-0.05,0,0.51,0.05,-0.05,0,0.800,,,-1,7.6177800,0.0031750,-0.0031750
AU Mic b,0,8.46299910,,,0,0.064500,0.001300,-0.001300,0,0.353,0.013,-0.013,0,0.06330,0.00494,-0.00541,0,Mass,1.320000,0.190000,-0.200000,0,0.186000,0.036000,-0.035000,0,M1,0.82,0.02,-0.02,0,0.50,0.03,-0.03,0,0.019,0.002,-0.002,0,9.7221000,0.0046250,-0.0046250
AU Mic c,0,18.85899100,,,0,0.110100,0.002000,-0.002000,0,0.289,0.014,-0.014,0,0.03020,0.00651,-0.00727,0,Mass,1.220000,0.260000,-0.290000,0,0.003380,0.001640,-0.001640,0,M1,0.82,0.02,-0.02,0,0.50,0.03,-0.03,0,0.019,0.002,-0.002,0,9.7221000,0.0046250,-0.0046250
Kepler-186 b,0,3.88679070,0.00000620,-0.00000630,0,0.034300,0.004600,-0.004600,0,0.095,0.011,-0.011,0,0.00390,,,0,M-R relationship,5.560000,,,0,0.000000,,,0,M1,0.47,0.05,-0.05,0,0.48,0.06,-0.06,0,4.000,,,-1,177.5940000,0.7740000,-0.7740000
Kepler-186 c,0,7.26730200,0.00001200,-0.00001100,0,0.045100,0.007000,-0.007000,0,0.112,0.012,-0.012,0,0.00660,,,0,M-R relationship,5.910000,,,0,0.000000,,,0,M1,0.47,0.05,-0.05,0,0.48,0.06,-0.06,0,4.000,,,-1,177.5940000,0.7740000,-0.7740000
Kepler-186 d,0,13.34299600,0.00002500,-0.00002400,0,0.078100,0.010000,-0.010000,0,0.125,0.014,-0.014,0,0.00800,,,0,M-R relationship,5.090000,,,0,0.000000,,,0,M1,0.47,0.05,-0.05,0,0.48,0.06,-0.06,0,4.000,,,-1,177.5940000,0.7740000,-0.7740000
Kepler-186 e,0,22.40770400,0.00007400,-0.00007200,0,0.110000,0.015000,-0.015000,0,0.113,0.013,-0.012,0,0.00678,,,0,M-R relationship,5.770000,,,0,0.000000,,,0,M1,0.47,0.05,-0.05,0,0.48,0.06,-0.06,0,4.000,,,-1,177.5940000,0.7740000,-0.7740000
TOI-3629 b,0,3.93655100,0.00000500,-0.00000600,0,0.043000,0.002000,-0.002000,0,0.740,0.020,-0.020,0,0.26000,0.02000,-0.02000,0,Mass,0.800000,0.100000,-0.100000,0,0.050000,0.050000,-0.040000,0,M1,0.60,0.02,-0.01,0,0.63,0.02,-0.02,0,7.000,2.000,-2.000,0,130.0910000,0.5480000,-0.5450000
HD 208527 b,0,875.50000000,5.80000000,-5.80000000,0,2.100000,0.200000,-0.200000,0,1.110,,,0,9.90000,1.70000,-1.70000,0,Msini,8.850000,,,0,0.080000,0.040000,-0.040000,0,M1 III,51.10,8.30,-8.30,0,1.60,0.40,-0.40,0,2.000,1.300,-1.300,0,312.2020000,11.3800000,-10.6190000
GJ 536 b,0,8.70760000,0.00220000,-0.00250000,0,0.066610,0.000011,-0.000013,0,0.194,,,0,0.01686,0.00217,-0.00195,0,Msini,2.880000,,,0,0.080000,0.090000,-0.060000,0,M1 V,0.50,0.05,-0.05,0,0.52,0.05,-0.05,0,0.400,,,1,10.4092000,0.0095500,-0.0095500
GJ 887 b,0,9.26200000,0.00100000,-0.00100000,0,0.068000,0.002000,-0.002000,0,0.168,,,0,0.01321,0.00189,-0.00189,0,Msini,3.470000,,,0,0.000000,,,0,M1 V,0.47,0.09,-0.09,0,0.49,0.05,-0.05,0,2.880,3.850,-2.880,0,3.2900000,0.0100000,-0.0100000
GJ 887 c,0,21.78900000,0.00400000,-0.00500000,0,0.120000,0.004000,-0.004000,0,0.238,,,0,0.02391,0.00378,-0.00378,0,Msini,2.190000,,,0,,,,,M1 V,0.47,0.09,-0.09,0,0.49,0.05,-0.05,0,2.880,3.850,-2.880,0,3.2900000,0.0100000,-0.0100000
HATS-6 b,0,3.32527250,0.00000210,-0.00000210,0,0.036230,0.000420,-0.000570,0,0.998,0.019,-0.019,0,0.31900,0.07000,-0.07000,0,Mass,0.399000,0.089000,-0.089000,0,0.000000,,,0,M1 V,0.57,0.01,-0.01,0,0.57,0.02,-0.03,0,8.100,4.300,-4.300,0,169.3180000,1.0650000,-1.0510000
Kepler-125 b,0,4.16438900,0.00000300,-0.00000300,0,0.041000,,,0,0.211,0.009,-0.009,0,0.01950,,,0,M-R relationship,2.560000,,,0,0.000000,,,0,M1 V,0.51,0.02,-0.02,0,0.54,0.02,-0.02,0,13.500,3.500,-3.500,0,183.3650000,0.9890000,-0.9790000
Kepler-125 c,0,5.77446400,0.00004700,-0.00004700,0,0.051000,,,0,0.066,0.004,-0.004,0,0.00104,,,0,M-R relationship,4.470000,,,0,0.000000,,,0,M1 V,0.51,0.02,-0.02,0,0.54,0.02,-0.02,0,13.500,3.500,-3.500,0,183.3650000,0.9890000,-0.9790000
Kepler-138 b,0,10.31340000,0.00030000,-0.00030000,0,0.075300,0.000600,-0.000600,0,0.057,0.002,-0.002,0,0.00022,0.00006,-0.00006,0,Mass,1.700000,0.500000,-0.500000,0,0.020000,0.009000,-0.009000,0,M1 V,0.54,0.01,-0.01,0,0.54,0.01,-0.01,0,4.680,5.530,-2.810,0,66.8624000,0.1070000,-0.1070000
Kepler-138 c,0,13.78150000,0.00007000,-0.00009000,0,0.091300,0.000700,-0.000700,0,0.135,0.004,-0.004,0,0.00724,0.00189,-0.00157,0,Mass,3.600000,1.100000,-0.900000,0,0.017000,0.008000,-0.007000,0,M1 V,0.54,0.01,-0.01,0,0.54,0.01,-0.01,0,4.680,5.530,-2.810,0,66.8624000,0.1070000,-0.1070000
Kepler-138 d,0,23.09230000,0.00060000,-0.00060000,0,0.128800,0.001000,-0.001000,0,0.135,0.004,-0.004,0,0.00661,0.00189,-0.00220,0,Mass,3.600000,1.100000,-1.100000,0,0.010000,0.005000,-0.005000,0,M1 V,0.54,0.01,-0.01,0,0.54,0.01,-0.01,0,4.680,5.530,-2.810,0,66.8624000,0.1070000,-0.1070000
Kepler-138 e,0,38.23000000,0.00600000,-0.00600000,0,0.180300,0.001400,-0.001400,0,0.071,,,0,0.00135,0.00066,-0.00031,0,Mass,4.670000,,,0,0.112000,0.018000,-0.024000,0,M1 V,0.54,0.01,-0.01,0,0.54,0.01,-0.01,0,4.680,5.530,-2.810,0,66.8624000,0.1070000,-0.1070000
Kepler-205 b,0,2.75564000,0.00000200,-0.00000200,0,0.032000,,,0,0.135,0.012,-0.012,0,0.00909,,,0,M-R relationship,4.610000,,,0,0.000000,,,0,M1 V,0.55,0.02,-0.02,0,0.59,0.01,-0.01,0,3.160,4.600,-1.600,0,159.7200000,0.3480000,-0.3470000
Kepler-205 c,0,20.30654600,0.00003800,-0.00003800,0,0.122000,,,0,0.146,0.011,-0.011,0,0.01050,,,0,M-R relationship,4.150000,,,0,0.000000,,,0,M1 V,0.55,0.02,-0.02,0,0.59,0.01,-0.01,0,3.160,4.600,-1.600,0,159.7200000,0.3480000,-0.3470000
Kepler-225 b,0,6.73897500,0.00004100,-0.00004100,0,0.056000,,,0,0.107,0.006,-0.006,0,0.00588,,,0,M-R relationship,5.950000,,,0,0.000000,,,0,M1 V,0.48,0.02,-0.02,0,0.59,0.01,-0.01,0,2.880,3.300,-1.330,0,561.1010000,12.7010000,-12.1600000
Kepler-225 c,0,18.79423400,0.00007600,-0.00007600,0,0.111000,,,0,0.164,0.009,-0.009,0,0.01270,,,0,M-R relationship,3.560000,,,0,0.000000,,,0,M1 V,0.48,0.02,-0.02,0,0.59,0.01,-0.01,0,2.880,3.300,-1.330,0,561.1010000,12.7010000,-12.1600000
Kepler-231 b,0,10.06527500,0.00002700,-0.00002700,0,0.074000,,,0,0.154,0.011,-0.011,0,0.11100,0.06200,-0.05200,0,Mass,37.600000,,,0,0.000000,,,0,M1 V,0.49,0.02,-0.02,0,0.58,0.01,-0.01,0,3.470,4.930,-1.860,0,316.6180000,3.3480000,-3.2810000
Kepler-231 c,0,19.27156600,0.00009900,-0.00009900,0,0.114000,,,0,0.172,0.017,-0.017,0,0.07600,0.04200,-0.03500,0,Mass,18.400000,,,0,0.000000,,,0,M1 V,0.49,0.02,-0.02,0,0.58,0.01,-0.01,0,3.470,4.930,-1.860,0,316.6180000,3.3480000,-3.2810000
Kepler-236 b,0,8.29561100,0.00003200,-0.00003200,0,0.065000,,,0,0.140,0.011,-0.011,0,0.00972,,,0,M-R relationship,4.390000,,,0,0.000000,,,0,M1 V,0.51,0.02,-0.02,0,0.60,0.02,-0.02,0,3.160,4.620,-1.550,0,288.7630000,2.2650000,-2.2650000
Kepler-236 c,0,23.96812700,0.00017400,-0.00017400,0,0.132000,,,0,0.178,0.015,-0.015,0,0.01470,,,0,M-R relationship,3.200000,,,0,0.000000,,,0,M1 V,0.51,0.02,-0.02,0,0.60,0.02,-0.02,0,3.160,4.620,-1.550,0,288.7630000,2.2650000,-2.2650000
